code,title,title_ja,session_type,session_tracks,session_tracks_ja,date,time_from,time_to,hour_from,description,description_ja,session_id,url
CY305,How Elysium Analytics Uses Snowflake’s Large Language Model Capabilities for Cybersecurity,Elysium AnalyticsがSnowflakeの大規模言語モデル機能をサイバーセキュリティに活用する方法,Breakout-Session,Cybersecurity,サイバーセキュリティ,2024-06-06,2024-06-06 09:00:00,2024-06-06 09:45:00,9,"Join this session to step into the world of cybersecurity innovation and discover how Elysium Analytics used Snowflake's cutting-edge large language model (LLM) technology to develop its own cybersecurity agent. Learn how Elysium Analytics transforms its cybersecurity strategy harnessing the generative AI capabilities of Snowflake such as Snowpark Container Services (SPCS), Snowflake Cortex, and traditional AI and machine learning features — enabling personalized cybersecurity solutions tailored to any organization's unique requirements.",このセッションに参加して、サイバーセキュリティ・イノベーションの世界に足を踏み入れ、Elysium AnalyticsがSnowflakeの最先端の大規模言語モデル（LLM）テクノロジーを使用して独自のサイバーセキュリティ・エージェントを開発した方法をご覧ください。Elysium Analyticsが、Snowpark Container Services（SPCS）、Snowflake Cortex、従来のAIおよび機械学習機能などのSnowflakeのジェネレーティブAI機能を活用して、どのようにサイバーセキュリティ戦略を変革し、どのような組織固有の要件に合わせたパーソナライズされたサイバーセキュリティソリューションを実現したかを学びます。,1708733255266001y0oR,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733255266001y0oR
GP110,Introduction to Differential Privacy in Snowflake: How to Share More with Stronger Protections,スノーフレークにおける差分プライバシー入門：より強力な保護でより多くを共有する方法,Breakout-Session,"Governance, Privacy & Compliance",ガバナンス、コンプライアンス,2024-06-06,2024-06-06 09:00:00,2024-06-06 09:45:00,9,"Differential privacy is a new capability in Snowflake that provides strong privacy protections for sensitive data. Data providers can share their most sensitive data and use differential privacy policies to protect it from privacy attacks, including re-identification and reverse engineering. This session explores the what, why and how of differential privacy in Snowflake.",差分プライバシーはSnowflakeの新機能で、機密データに対する強力なプライバシー保護を提供します。データプロバイダは、最も機密性の高いデータを共有し、差分プライバシーポリシーを使用して、再識別化やリバースエンジニアリングを含むプライバシー攻撃から保護することができます。このセッションでは、Snowflakeにおける差分プライバシーの意味、理由、方法について説明します。,1708733343159001yuDw,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733343159001yuDw
MD248,Laying the Groundwork for AI: Data Readiness for Data Lakes,AIのための基礎固め：データレイクのためのデータ準備,Theater-Session,Modern Data Architectures,データアーキテクチャ,2024-06-06,2024-06-06 09:00:00,2024-06-06 09:20:00,9,"This session will dive into the critical steps an organization must take to ensure their data is ready for ingestion into a data lake. We'll explore the essentials of data governance, the importance of establishing a data catalog and the need for implementing a coherent metadata management strategy. Join to get practical advice on how to assess your data's current state and learn actionable steps for taking your data from siloed and unstructured to organized and actionable with Fivetran. Attendees will leave with a clear understanding of the foundational aspects of data readiness that are crucial for leveraging the full potential of data lakes. Please note: Theaters are first come, first seated.",本セッションでは、データがデータレイクに取り込まれる準備が整っていることを確認するために、組織が取らなければならない重要なステップについて掘り下げます。データガバナンスの要点、データカタログの確立の重要性、首尾一貫したメタデータ管理戦略の導入の必要性を探ります。データの現状をどのように評価し、サイロ化された非構造化データからFivetranで整理された実用的なデータへと移行するための実践的なステップを学びます。参加者は、データレイクの可能性を最大限に活用するために重要な、データ準備の基礎的側面を明確に理解することができます。ご注意：劇場は先着順です。,1709747737424001CnRi,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709747737424001CnRi
MA205,Powering First-Party Relationships with Bi-Directional Data Sharing,双方向のデータ共有でファースト・パーティとの関係を強化,Theater-Session,Marketing & Customer 360,マーケティング,2024-06-06,2024-06-06 09:00:00,2024-06-06 09:20:00,9,"Consumers today demand timely, relevant experiences and enduring value in exchange for their attention and dollars. To succeed, businesses need to seamlessly process, analyze, and take effective action on high-quality first-party data to power relevant experiences and inform broader corporate goals. In this session, Anirvan Mukherjee (Wynn Resorts) and Lenny Fishler (Braze) will explore how Wynn's use of the bi-directional Snowflake/Braze integration drove new marketing efficiencies, reduced the burden on marketing and technical teams alike, and unlocked real-time insights and messaging use cases that are transforming how they engage with customers at their properties and beyond. Please note: Theaters are first come, first seated.",今日の消費者は、タイムリーで適切なエクスペリエンスと、彼らの関心やお金と引き換えになる永続的な価値を求めています。企業が成功するためには、高品質なファーストパーティデータをシームレスに処理、分析し、効果的なアクションを起こすことで、適切な体験を提供し、より広範な企業目標につなげる必要があります。本セッションでは、Anirvan Mukherjee氏（Wynn Resorts）とLenny Fishler氏（Braze）が、WynnがSnowflakeとBrazeの双方向統合をどのように活用し、新たなマーケティング効率を実現したか、マーケティングチームと技術チームの負担をどのように軽減したか、リアルタイムインサイトとメッセージングユースケースをどのように実現したかについて説明します。ご注意：劇場は先着順です。,1709835785745001fUL4,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709835785745001fUL4
AI252,Riding the Gen AI Wave: Leading the Data Revolution or Drowning in Data Chaos,AI世代の波に乗る：データ革命をリードするか、データ・カオスに溺れるか,Theater-Session,AI & ML,AI&機械学習,2024-06-06,2024-06-06 09:00:00,2024-06-06 09:20:00,9,"In a rapidly evolving technological landscape, the intersection of data, analytics and artificial intelligence has become paramount for organizational success. Join us for a 20-minute immersive theater session as we delve into the transformative journey of companies embracing generative AI (gen AI) and fostering a culture of data orientation. Please note: Theaters are first come, first seated.",急速に進化する技術環境の中で、データ、アナリティクス、人工知能の交差点は、組織の成功にとって最も重要なものとなっています。ジェネレーティブAI（gen AI）を採用し、データ志向の文化を育む企業の変革の道のりを掘り下げる20分間の没入型シアターセッションにご参加ください。注：シアターは先着順です。,1711517774475001fp6F,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1711517774475001fp6F
MD245,The Fast Lane to Tomorrow: Unlocking Accelerated Value with Data Transformation,明日への高速道路データ・トランスフォーメーションで加速する価値を解き放つ,Theater-Session,Modern Data Architectures,データアーキテクチャ,2024-06-06,2024-06-06 09:00:00,2024-06-06 09:20:00,9,"As organizations grapple with the demands of the ever-changing digital landscape, the need to modernize data strategies and swiftly unlock data value has become increasingly critical. In this engaging theater session, industry leaders will share proven strategies for accelerating your cloud journey, ensuring a smooth and efficient transition. Join us to discover essential methodologies to optimize data migration and harness the power of modernization to navigate potential challenges successfully. And learn why LTIMindtree is the preferred choice for organizations transitioning from SAP to Snowflake, driving innovation and maximizing data potential in the digital era. Please note: Theaters are first come, first seated.",刻々と変化するデジタル環境に対応するため、企業はデータ戦略を近代化し、データ価値を迅速に引き出す必要性がますます高まっています。この魅力的なシアターセッションでは、業界のリーダーたちが、クラウドへの移行を加速し、スムーズで効率的な移行を実現するための実証済みの戦略を紹介します。データ移行を最適化し、モダナイゼーションのパワーを活用して潜在的な課題を克服するために不可欠な方法論をご覧ください。また、LTIMindtreeがSAPからSnowflakeに移行する組織に選ばれ、イノベーションを推進し、デジタル時代におけるデータの可能性を最大化する理由を学びます。ご注意：劇場は先着順です。,1710185452544001jkHd,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1710185452544001jkHd
ACT105,Thinking Outside the Silo: Building Stronger Tech Teams Through Diversity,サイロの外で考える：多様性を通じてより強力な技術チームを構築する,Activity-01,Activity,アクティビティ,2024-06-06,2024-06-06 09:00:00,2024-06-06 09:20:00,9,"The tech industry faces a critical challenge: a significant gender gap. Currently, women represent only about 35% of the workforce. This lack of diversity hinders innovation and limits potential, since having a variety of perspectives leads to enhanced creativity and better problem-solving. Join this panel conversation to hear tech figures explore the strength of diversity, while uncovering actionable strategies for overcoming unconscious bias to promote diversity in hiring and company culture.",テック業界は、ジェンダーギャップという重大な課題に直面している。現在、女性は労働人口の約35％しか占めていない。多様な視点を持つことは創造性を高め、より良い問題解決につながるからだ。このパネルディスカッションに参加し、ハイテク業界の著名人から多様性の強さについて話を聞くとともに、無意識の偏見を克服し、採用や企業文化における多様性を促進するための実行可能な戦略を明らかにします。,1715217527638001lhNn,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1715217527638001lhNn
BI227,T-Mobile's Network Modernization: Migrating Geospatial and Spark Workloads,Tモバイルのネットワーク近代化：地理空間とスパークのワークロードの移行,Breakout-Session,BI & Analytics,BIと分析,2024-06-06,2024-06-06 09:00:00,2024-06-06 09:45:00,9,"Join this session to learn how T-Mobile's Network team has modernized their connected data architecture with Snowflake. Snowflake's differentiated geospatial functionality and ability to handle massive Spark migrations for big data pipelines has been key. The migration of +2 PB of data in the past 1.5 years has resulted in a 33% enhancement in data processing speed, more accurate geospatial mapping, and critical insight into previously unseen protocol metrics. Beyond the immediate gains in efficiency and speed compared to other geospatial- and Spark-based technologies, Snowflake's platform offers substantial advantages that include reduced technical debt and accelerated time to deployment.",このセッションでは、T-MobileのネットワークチームがSnowflakeを使用してコネクテッドデータアーキテクチャをどのように近代化したかを学びます。Snowflakeの差別化された地理空間機能と、ビッグデータパイプラインのための大規模なSparkマイグレーションを処理する能力が鍵となりました。過去1年半で+2 PBのデータを移行した結果、データ処理速度が33%向上し、地理空間マッピングの精度が向上し、以前は見られなかったプロトコル指標に関する重要な洞察が得られました。Snowflakeのプラットフォームは、他の地理空間テクノロジーやSparkベースのテクノロジーと比較して、効率とスピードがすぐに向上するだけでなく、技術的負債の削減や導入までの時間の短縮など、大きな利点があります。,1708727763176001NGSA,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708727763176001NGSA
WN213,What's New: Unleashing Advanced Applications in Snowflake,最新情報Snowflakeで高度なアプリケーションを解き放つ,Breakout-Session,What's New,新着情報,2024-06-06,2024-06-06 09:00:00,2024-06-06 09:45:00,9,"Dive into the latest product innovations such as Snowpark Container Services, Snowflake Native App Framework, Hybrid Tables and more that enable developers to create cutting-edge and AI-powered apps. Plus, discover new enhancements that further streamline the app development journey.",Snowparkコンテナサービス、Snowflakeネイティブアプリフレームワーク、ハイブリッドテーブルなど、開発者が最先端のAI搭載アプリを作成できるようにする最新の製品イノベーションをご紹介します。さらに、アプリ開発の旅をさらに効率化する新しい機能強化もご覧ください。,1709764360382001Wa62,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709764360382001Wa62
MD115,Bring Your Snow Goggles: CDW Carves Through the Data Blizzard with Snowflake,スノーゴーグル持参で：CDW、スノーフレークでデータブリザードを切り裂く,Breakout-Session,Modern Data Architectures,データアーキテクチャ,2024-06-06,2024-06-06 09:30:00,2024-06-06 10:15:00,9,"Join us as we dive into the heart of customer success stories - showcasing how, by starting from end-user experience and meticulously working our way backward to design and architecture, we pattern solutions that not only meet but exceed expectations. Discover how the Snowflake Data Cloud stands as a beacon of flexibility, scalability and efficiency, uniquely enabling this design pattern to flourish.
Through the retelling of these stories, we'll illustrate the transformative power of Snowflake's integrated platform. Join to learn how it fosters and accelerates innovation - providing a seamless environment for building, sharing and benefiting from data-driven insights powered by the Snowflake Marketplace.","お客様のサクセスストーリーの核心に迫り、エンドユーザーエクスペリエンスから出発し、設計とアーキテクチャに至るまで綿密に逆算することで、期待に応えるだけでなく、それを上回るソリューションをどのようにパターン化しているかをご紹介します。Snowflake Data Cloudが、柔軟性、スケーラビリティ、効率性の道標として、この設計パターンを独自に開花させていることをご覧ください。
これらのストーリーを語ることで、Snowflakeの統合プラットフォームが持つ変革の力を説明します。Snowflake Marketplaceが提供するデータ主導型インサイトを構築、共有、活用するためのシームレスな環境を提供することで、イノベーションがどのように促進され、加速されるかをご覧ください。",1709928764757001nd4B,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709928764757001nd4B
MD119,Collaborative Cloud Data Modeling for the Modern Data Stack,最新のデータスタックのための協調的クラウドデータモデリング,Theater-Session,Modern Data Architectures,データアーキテクチャ,2024-06-06,2024-06-06 09:30:00,2024-06-06 09:50:00,9,"Navigating the complexities of data design and data management is no small feat. Join Snowflake Superhero and SqlDBM Head of Product Serge Gershkovich in this live demo to learn how you can bring a holistic, cloud-based and collaborative approach to data modeling. Attendees will walk away with insights on how to accelerate Snowflake development using modern data techniques with SqlDBM. Please note: Theaters are first come, first seated.",複雑なデータ設計とデータ管理をナビゲートすることは並大抵のことではありません。このライブデモでは、Snowflakeのスーパーヒーローであり、SqlDBMの製品責任者であるSerge Gershkovichと一緒に、データモデリングにクラウドベースの全体的でコラボレーティブなアプローチを導入する方法を学びましょう。参加者は、SqlDBMを使用して最新のデータ技術を使用してSnowflake開発を加速する方法についての洞察を得ることができます。注意：劇場は先着順です。,1710455399861001iaH3,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1710455399861001iaH3
AI230,Energizing Generative AI: How LLM Mesh Is Powering the Energy Sector,ジェネレイティブAIに活力を：LLMメッシュがエネルギー部門にもたらすもの,Theater-Session,AI & ML,AI&機械学習,2024-06-06,2024-06-06 09:30:00,2024-06-06 09:50:00,9,"Discover the transformative potential of generative AI in the enterprise with Dataiku. Learn about the LLM Mesh approach and how it tackles key challenges for secure, cost-effective and scalable gen AI applications in the Snowflake Data Cloud. Join industry leader Catalina Herrera in this session to explore the latest advancements in generative AI and its impact on businesses - particularly in the energy sector. Please note: Theaters are first come, first seated.",Dataikuで企業におけるジェネレーティブAIの変革の可能性を発見してください。LLM Meshのアプローチと、Snowflake Data Cloudにおけるセキュアで費用対効果が高く、スケーラブルなジェネレーティブAIアプリケーションのための主要な課題への取り組み方について学びます。このセッションでは、業界リーダーであるカタリナ・エレーラと一緒に、ジェネレーティブAIの最新の進歩と、特にエネルギー分野におけるビジネスへの影響を探ります。ご注意：劇場は先着順です。,1709739568438001kAip,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709739568438001kAip
MA302,Evaluating Marketing Spend with Data Clean Rooms,データ・クリーンルームによるマーケティング支出の評価,Breakout-Session,Marketing & Customer 360,マーケティング,2024-06-06,2024-06-06 09:30:00,2024-06-06 10:15:00,9,"Designing customer-level experiments to measure the incremental impact of digital advertising channels remains surprisingly challenging. Econometric models or geo-tests, while useful, often lack the statistical power to precisely measure the causal relationship between a marketing campaign and core metrics. To obtain a precise causal result, an experimental test/control setup remains the gold standard. Using a data clean room on Snowflake creates private and secure conditions for a proper experiment, but the idiosyncrasies of each advertising publisher create nuances in experimental designs. In this session we investigate the challenges and opportunities of common measurement setups.",デジタル広告チャネルの増分効果を測定するための顧客レベルの実験設計は、依然として驚くほど難しい。計量経済モデルやジオテストは有用ではあるが、マーケティング・キャンペーンと中核的な測定基準との因果関係を正確に測定する統計的な検出力に欠けることが多い。正確な因果関係の結果を得るためには、実験的なテストとコントロールの設定が依然としてゴールドスタンダードである。Snowflake上のデータクリーンルームを使用することで、適切な実験を行うためのプライベートで安全な条件が整いますが、各広告パブリッシャーの特殊性により、実験デザインにニュアンスの違いが生じます。このセッションでは、一般的な測定セットアップの課題と機会について調査します。,1708733399488001y0p4,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733399488001y0p4
BI204,Forecasting with Snowflake ML Functions,スノーフレークML関数による予測,Theater-Session,BI & Analytics,BIと分析,2024-06-06,2024-06-06 09:30:00,2024-06-06 09:50:00,9,"Snowflake Cortex ML functions use machine learning (ML) to detect patterns in data, but you don’t have to be a machine learning developer to use them. Join this session to learn how these functions can help you train an ML model on your time-series data, and determine how a specified metric would vary over time, relative to other features of your data. Data Superhero Maja Ferle will share how quick and easy it is to implement ML models in Snowflake, with SQL statements that are executed from SQL worksheets. Please note: Theaters are first come, first seated.",Snowflake CortexのML関数は、機械学習（ML）を使用してデータのパターンを検出しますが、機械学習開発者でなくても使用できます。このセッションに参加して、これらの関数がどのようにあなたの時系列データでMLモデルを訓練し、あなたのデータの他の特徴と比較して、指定されたメトリックが時間の経過とともにどのように変化するかを決定するのに役立つかを学びましょう。データスーパーヒーローのMaja Ferleが、SQLワークシートから実行されるSQLステートメントを使って、SnowflakeにMLモデルを迅速かつ簡単に実装する方法を共有します。注意：劇場は先着順です。,1708733197118001yULV,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733197118001yULV
MD223,How to Build an Open Data Lakehouse on Snowflake with Apache Iceberg,Apache Icebergを使ってSnowflake上にオープンデータのレイクハウスを構築する方法,Breakout-Session,Modern Data Architectures,データアーキテクチャ,2024-06-06,2024-06-06 09:30:00,2024-06-06 10:15:00,9,"Iceberg Tables combine the performance and query semantics of regular Snowflake tables with external cloud storage that you manage. In this session, you will learn how Snowflake’s support for Iceberg enables an open data lake house architecture, and learn more about its advantages, including time travel, ACID transactions, strong consistency, near-zero maintenance, multilanguage processing and high query performance.",Icebergテーブルは、通常のSnowflakeテーブルのパフォーマンスとクエリセマンティクスに、お客様が管理する外部クラウドストレージを組み合わせたものです。本セッションでは、SnowflakeがIcebergをサポートすることで、どのようにオープンなデータレイクハウスアーキテクチャを実現するのか、また、タイムトラベル、ACIDトランザクション、強力な一貫性、ほぼゼロに近いメンテナンス性、多言語処理、高いクエリパフォーマンスなど、Icebergの利点について詳しくご紹介します。,1708733450856001yVSs,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733450856001yVSs
DE219,Leveraging External Connectivity for Data Engineering and Machine Learning,データエンジニアリングと機械学習のための外部接続の活用,Breakout-Session,Data Engineering,データエンジニアリング,2024-06-06,2024-06-06 09:30:00,2024-06-06 10:15:00,9,"In this session, we will focus on how to easily connect to various data or resources to power end-to-end data engineering, machine learning and generative AI use cases. Join to hear best practices and the latest updates about how to connect over a private link for resources that are not available on the internet. We’ll also feature a live demo in this session.",このセッションでは、エンドツーエンドのデータエンジニアリング、機械学習、生成AIのユースケースをパワーアップするために、様々なデータやリソースに簡単に接続する方法に焦点を当てます。インターネット上で利用できないリソースをプライベートリンクで接続する方法について、ベストプラクティスと最新情報を聞くためにご参加ください。このセッションではライブデモも行います。,1708733303663001y9AL,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733303663001y9AL
AI307,Managing ML Models from Iteration to Production with MLOps in Snowflake,SnowflakeのMLOpsでMLモデルを反復から本番まで管理する,Breakout-Session,AI & ML,AI&機械学習,2024-06-06,2024-06-06 09:30:00,2024-06-06 10:15:00,9,"Quick iteration with models running in production is the key to success. Snowflake’s Model Registry and MLOps features turn this process into a robust workflow for pushing models from development to production. In this session, we will show how Snowflake can be used to manage lifecycle, access and inferences of models.",本番稼動中のモデルで迅速な反復を行うことが成功の鍵です。SnowflakeのモデルレジストリとMLOps機能は、このプロセスを、モデルを開発から本番稼動にプッシュするための堅牢なワークフローに変えます。このセッションでは、モデルのライフサイクル、アクセス、推論を管理するためにSnowflakeをどのように使用できるかを紹介します。,1708733134378001y2Pi,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733134378001y2Pi
CO220,Optimize Collaboration Costs with Snowflake Dynamic Tables,Snowflakeダイナミックテーブルによるコラボレーションコストの最適化,Breakout-Session,Collaboration,コラボレーション,2024-06-06,2024-06-06 09:30:00,2024-06-06 10:15:00,9,"This session will explore how data providers can use listings and dynamic tables to provision data to consumers in a cost-efficient way. Many providers want to share their data products with consumers, but face the challenge of having multi-tenant and other types of data models that are not purely analytic by design. For example, SaaS companies want to share customers’ data in their app with their customers on Snowflake in an efficient way. Join to learn how to optimize data sharing costs in these scenarios without revamping the entire data model or negatively affecting the value provided to consumers through Snowflake Dynamic Tables.",本セッションでは、データ・プロバイダーがリスティングやダイナミック・テーブルを利用して、どのようにコスト効率の高い方法で消費者にデータを提供できるかを探る。多くのプロバイダーは自社のデータ製品をコンシューマーと共有したいと考えていますが、マルチテナントや、設計上純粋な分析ではない他のタイプのデータモデルを持つという課題に直面しています。例えば、SaaS企業は、アプリ内の顧客データを効率的な方法でSnowflake上の顧客と共有したいと考えています。このようなシナリオにおいて、データモデル全体を刷新したり、Snowflake Dynamic Tablesを通じて消費者に提供される価値に悪影響を与えたりすることなく、データ共有コストを最適化する方法を学ぶためにご参加ください。,1708733244010001y06H,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733244010001y06H
MA211,Power Your Marketing and Customer 360 with Snowflake,Snowflakeでマーケティングとカスタマー360を強化する,Theater-Session,Marketing & Customer 360,マーケティング,2024-06-06,2024-06-06 09:30:00,2024-06-06 09:50:00,9,"Gaining a holistic understanding of your customers across marketing touchpoints is central to driving personalization, loyalty and growth. Honeywell turned to the Snowflake Marketing Data Cloud to improve conversion rates, campaign performance, customer engagement and customer lifetime value. Join this session to hear how Honeywell leveraged the Snowflake platform to amplify marketing effectiveness by overcoming data and process fragmentation; how the company is able to better understand its customers with a 360-degree view; and how it leverages real-time insights, advanced analytics and integrated data from Snowflake Marketplace. This presentation will help you build your own strategic roadmap and get insights into practical solutions that work. Please note: Theaters are first come, first seated.",マーケティングのタッチポイント全体にわたって顧客を総合的に理解することは、パーソナライゼーション、ロイヤルティ、成長を促進する上で中心的な役割を果たします。ハネウェルは、コンバージョン率、キャンペーンパフォーマンス、顧客エンゲージメント、顧客生涯価値を改善するためにSnowflake Marketing Data Cloudを活用しました。本セッションでは、ハネウェルがスノーフレーク・プラットフォームを活用し、データとプロセスの分断を克服してマーケティング効果を増幅した方法、同社が360度ビューで顧客をより深く理解できるようになった方法、スノーフレーク・マーケットプレイスからリアルタイムインサイト、高度な分析、統合データをどのように活用しているかをご紹介します。このプレゼンテーションでは、自社の戦略ロードマップを構築し、効果的な実践的ソリューションについての洞察を得ることができます。ご注意：劇場は先着順です。,1708733398173001y2Qy,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733398173001y2Qy
GP111,Security and Compliance Risk Management with Snowflake's Trust Center,SnowflakeのTrust Centerによるセキュリティとコンプライアンスのリスク管理,Breakout-Session,"Governance, Privacy & Compliance",ガバナンス、コンプライアンス,2024-06-06,2024-06-06 09:30:00,2024-06-06 10:15:00,9,"Today, it's very hard for customers to verify that they are following security best practices in Snowflake, and to quantify and manage their risk exposure. Customers need to use a range of tools and recruit platform-specific security professional to manage their risk posture, which comes with high costs. This session offers a deep dive into how the Trust Center in Snowflake helps customer discover security and compliance risks across Snowflake accounts based on industry best practices, enabling you to take immediate action to prevent and resolve violations before they escalate into account compromises, reduce security monitoring costs, and minimize security attack surfaces.",現在、顧客がSnowflakeでセキュリティのベストプラクティスに従っているかどうかを検証し、リスクエクスポージャーを定量化して管理することは非常に困難です。顧客は、様々なツールを使用し、プラットフォーム固有のセキュリティ専門家を採用してリスク態勢を管理する必要がありますが、これには高いコストがかかります。このセッションでは、SnowflakeのTrust Centerがどのように業界のベストプラクティスに基づいてSnowflakeアカウント全体のセキュリティおよびコンプライアンスリスクを発見し、違反がアカウントの侵害に拡大する前に防止および解決するための迅速なアクションを可能にし、セキュリティ監視コストを削減し、セキュリティ攻撃サーフェスを最小化するかについて深く掘り下げます。,1708733344597001yz4c,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733344597001yz4c
OO220,Stop Naming Your Warehouses Like They're Pets: AI-Driven Query Routing,倉庫にペットのような名前をつけるのはやめよう：AI主導のクエリ・ルーティング,Theater-Session,Operating & Optimizing Snowflake,Snowflake運用と最適化,2024-06-06,2024-06-06 09:30:00,2024-06-06 09:50:00,9,"If you're manually creating Snowflake warehouses, not sure if you're picking the right size or toying with resize scheduling, come to this talk to learn a better way. See how AI-driven query routing has already made Snowflake cheaper and faster for multiple companies. Learn a modern production approach that leverages warehouse pooling and dynamic routing. Get insight on how best to balance latency, cost and efficiency. The talk will also examine the critical tension between cost accounting and warehouse bin-packing. Last, we'll review how workload tagging can future-proof your Snowflake investment for a fully cloud-native, serverless world. Please note: Theaters are first come, first seated.",手作業でSnowflake倉庫を作成している方、適切なサイズを選べているかわからない方、リサイズスケジューリングに翻弄されている方、この講演にお越しいただき、より良い方法を学んでください。AIを活用したクエリルーティングにより、すでに複数の企業でSnowflakeがより安価に、より高速になった方法をご覧ください。ウェアハウスプーリングとダイナミックルーティングを活用した最新のプロダクションアプローチを学びます。レイテンシー、コスト、効率の最適なバランスをとる方法について洞察します。また、原価計算と倉庫ビン詰めの間の重要な緊張関係についても検討します。最後に、ワークロードタギングが、クラウドネイティブ、サーバーレスに対応するために、Snowflakeへの投資を将来にわたってどのように保護するかを検証します。注意：劇場は先着順です。,1710385091490001EE3v,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1710385091490001EE3v
AD107,The CDO’s Newest Secret Weapon: Data-Driven Workflows,CDOの最新秘密兵器：データ駆動型ワークフロー,Theater-Session,Application Development,アプリケーション開発,2024-06-06,2024-06-06 09:30:00,2024-06-06 09:50:00,9,"This session will examine how Elementum built a native app to automate key business processes for a customer in the technology sector. Join to learn how a sales engineering team can adopt data-driven workflows to accelerate execution and eliminate manual work in a fast-growing, resource-constrained environment. Attendees will leave with deeper knowledge about how no-code automations allow organizations to fully own the deployment and management of their business processes. Please note: Theaters are first come, first seated.",本セッションでは、Elementumがテクノロジー分野の顧客のために、主要なビジネスプロセスを自動化するネイティブアプリをどのように構築したかを検証します。急成長し、リソースに制約のある環境において、セールスエンジニアリングチームがどのようにデータ主導のワークフローを採用し、実行を加速させ、手作業をなくすことができるかを学びます。このセミナーに参加することで、参加者は、コード不要の自動化によって、組織がビジネス・プロセスの展開と管理を完全に管理できるようになる方法について、より深い知識を得ることができます。注意：劇場は先着順です。,1709767137871001FjYM,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709767137871001FjYM
BI108,What's New: Streamlit in Snowflake,新着情報スノーフレークのストリームリット,Breakout-Session,BI & Analytics,BIと分析,2024-06-06,2024-06-06 09:30:00,2024-06-06 10:15:00,9,"With Streamlit in Snowflake (SiS), you can go from Python code to interactive widgets instantly, making it easy to build lightweight, interactive internal apps to help teams use their data. Join this session to learn about the latest SiS capabilities to boost your BI and analytics strategies.",Streamlit in Snowflake (SiS) を使えば、Python コードからインタラクティブなウィジェットまで即座に作成でき、チームのデータ活用を支援する軽量でインタラクティブな社内アプリを簡単に構築できます。このセッションに参加して、BIと分析戦略を後押しする最新のSiS機能について学びましょう。,1708733219907001yb0m,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733219907001yb0m
